triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
01101010111_00_1,y,0,888.501µs,850.575µs,5.005254ms,6.74433ms
0110111_001000_1,y,0,823.395µs,476.399µs,1.999132ms,3.298926ms
010110111_0000_1,y,0,834.409µs,552.873µs,2.524947ms,3.912229ms
0111111_1011_000,y,0,752.258µs,508.892µs,1.688076ms,2.949226ms
01001111_01000_1,y,0,841.311µs,705.73µs,3.978933ms,5.525974ms
01101110000_00_1,y,0,799.303µs,607.38µs,3.173355ms,4.580038ms
011111_0100_1000,y,0,823.191µs,692.129µs,3.94218ms,5.4575ms
00101111_011_000,y,0,849.582µs,597.478µs,3.529394ms,4.976454ms
01001001000_00_1,y,0,873.375µs,500.055µs,2.699428ms,4.072858ms
00110111_00000_1,y,0,772.603µs,546.975µs,2.249363ms,3.568941ms
011010000_0111_1,y,0,847.696µs,702.395µs,4.206962ms,5.757053ms
001000100_0111_1,y,0,829.301µs,358.781µs,1.676642ms,2.864724ms
0010010100_000_1,y,0,895.746µs,651.134µs,3.879141ms,5.426021ms
01111_00100_1011,y,0,850.233µs,545.517µs,2.141696ms,3.537446ms
011110111_111_00,y,0,756.485µs,437.015µs,1.859534ms,3.053034ms
0100111_011111_1,y,0,791.198µs,659.95µs,3.138055ms,4.589203ms
01000011000_00_1,y,0,830.353µs,532.881µs,2.132013ms,3.495247ms
10111_01000_0111,y,0,855.701µs,557.298µs,3.275112ms,4.688111ms
000000100_0111_1,y,0,765.949µs,369.575µs,1.302387ms,2.437911ms
011011111_0000_1,y,0,765.322µs,455.705µs,1.56361ms,2.784637ms
01111_00000_1011,y,0,771.71µs,466.9µs,1.718312ms,2.956922ms
01011111_011_000,y,0,828.711µs,619.974µs,3.111706ms,4.560391ms
0101001000_11_00,y,0,832.866µs,5.126µs,5.945µs,843.937µs
0101111_00100_11,y,0,847.132µs,560.472µs,2.456253ms,3.863857ms
01110111_0100_11,y,0,831.252µs,545.506µs,2.627065ms,4.003823ms
010101111_0000_1,y,0,818.246µs,624.118µs,3.081275ms,4.523639ms
01011111011_00_1,y,0,814.361µs,483.387µs,2.057322ms,3.35507ms
011111_11011_000,y,0,753.786µs,495.298µs,1.860579ms,3.109663ms
0100100100_000_1,y,0,890.901µs,649.987µs,3.151633ms,4.692521ms
010001000_000_11,y,0,795.753µs,491.232µs,2.083824ms,3.370809ms
100111_010000_00,y,0,808.12µs,651.893µs,3.066375ms,4.526388ms
0111111_00000_11,y,0,735.845µs,379.173µs,1.146411ms,2.261429ms
00111111_011_000,y,0,784.777µs,608.36µs,2.228045ms,3.621182ms
01100111_00100_1,y,0,867.336µs,641.853µs,3.279048ms,4.788237ms
011011_0100_1000,y,0,912.779µs,594.896µs,4.628365ms,6.13604ms
0110000_00100_11,y,0,833.128µs,522.053µs,2.781824ms,4.137005ms
010100_011000_11,y,0,862.879µs,812.143µs,5.197012ms,6.872034ms
0010110111_000_1,y,0,843.368µs,508.743µs,3.55274ms,4.904851ms
01110000_00000_1,y,0,761.021µs,530.064µs,1.947256ms,3.238341ms
010110000_111_00,y,0,806.905µs,601.343µs,3.022585ms,4.430833ms
10110111_0111_00,y,0,841.422µs,574.255µs,2.53779ms,3.953467ms
01101000_01000_1,y,0,876.743µs,734.236µs,4.315383ms,5.926362ms
0101111_01000_11,y,0,828.734µs,518.617µs,3.351734ms,4.699085ms
00001000_01111_1,y,0,794.98µs,403.587µs,1.329479ms,2.528046ms
0101000_0100_011,y,0,961.019µs,850.116µs,7.885554ms,9.696689ms
01100000_1011_00,y,0,800.8µs,618.335µs,2.728955ms,4.14809ms
0111011000_11_00,y,0,823.775µs,594.36µs,3.250679ms,4.668814ms
0111101011_000_1,y,0,811.659µs,507.101µs,2.037232ms,3.355992ms
01111_11011_0000,y,0,760.774µs,388.448µs,1.861061ms,3.010283ms
01000100_1111_00,y,0,806.51µs,503.278µs,1.687534ms,2.997322ms
011111111_0100_1,y,0,771.62µs,480.946µs,1.69226ms,2.944826ms
0110111_11011_00,y,0,847.076µs,587.029µs,2.75605ms,4.190155ms
1010000_01111_00,y,0,786.696µs,513.891µs,2.705909ms,4.006496ms
0101101011_000_1,y,0,925.888µs,550.858µs,4.092362ms,5.569108ms
010010000_111_00,y,0,809.077µs,437.315µs,2.010327ms,3.256719ms
01111111011_00_1,y,0,773.485µs,384.812µs,1.313784ms,2.472081ms
01010111_00000_1,y,0,819.143µs,716.03µs,3.067835ms,4.603008ms
001010000_000_11,y,0,764.336µs,544.474µs,2.710073ms,4.018883ms
0111111_01000_00,y,0,782.629µs,632.202µs,2.350135ms,3.764966ms
0011000_010111_1,y,0,835.856µs,736.448µs,4.087342ms,5.659646ms
01110111_01111_1,y,0,813.744µs,522.336µs,2.771862ms,4.107942ms
1101111_01000_00,y,0,786.546µs,444.317µs,1.63102ms,2.861883ms
0101111_011000_1,y,0,854.09µs,717.291µs,4.330735ms,5.902116ms
00111_01011_0000,y,0,858.813µs,647.027µs,4.036896ms,5.542736ms
1011111_0111_000,y,0,746.863µs,418.307µs,1.698197ms,2.863367ms
010111_010000_00,y,0,857.075µs,702.022µs,4.265869ms,5.824966ms
0100000_011011_1,y,0,829.696µs,546.27µs,2.531378ms,3.907344ms
0100111_010111_1,y,0,855.669µs,805.606µs,5.413132ms,7.074407ms
0110110111_000_1,y,0,849.264µs,492.225µs,2.090331ms,3.43182ms
0110111_000000_1,y,0,748.531µs,471.936µs,1.55585ms,2.776317ms
010101000_111_00,y,0,853.341µs,698.606µs,4.186662ms,5.738609ms
01010000_01111_1,y,0,816.842µs,577.26µs,3.163397ms,4.557499ms
010111_1011_0000,y,0,861.222µs,545.716µs,2.951242ms,4.35818ms
001001000_000_11,y,0,801.144µs,441.752µs,2.223758ms,3.466654ms
0101011_01000_00,y,0,933.233µs,1.126602ms,7.932259ms,9.992094ms
01110000_00100_1,y,0,817.105µs,569.413µs,2.912071ms,4.298589ms
010100_0111_1011,y,0,933.185µs,711.852µs,4.586846ms,6.231883ms
0011111011_000_1,y,0,772.193µs,472.533µs,1.704591ms,2.949317ms
0100000_01111_11,y,0,769.337µs,485.013µs,1.881177ms,3.135527ms
010111_1011_0100,y,0,941.781µs,723.918µs,4.531193ms,6.196892ms
0111010000_000_1,y,0,820.16µs,602.697µs,2.821935ms,4.244792ms
01010111011_00_1,y,0,936.377µs,649.141µs,3.736362ms,5.32188ms
0100100_01111_11,y,0,833.69µs,505.586µs,2.483022ms,3.822298ms
001010000_0111_1,y,0,834.092µs,472.135µs,2.242527ms,3.548754ms
0001000_0000_111,y,0,737.049µs,495.38µs,1.699011ms,2.93144ms
101011_0111_0100,y,0,919.164µs,647.468µs,4.374957ms,5.941589ms
0110101111_11_00,y,0,849.337µs,673.561µs,4.300919ms,5.823817ms
0110010111_000_1,y,0,848.406µs,688.043µs,4.400712ms,5.937161ms
10111_00000_0111,y,0,775.588µs,595.649µs,1.835278ms,3.206515ms
0011111_010000_1,y,0,775.637µs,649.978µs,2.28105ms,3.706665ms
01100110111_00_1,y,0,863.809µs,715.736µs,4.242498ms,5.822043ms
001100000_0111_1,y,0,818.352µs,508.619µs,2.29897ms,3.625941ms
0101010000_000_1,y,0,834.826µs,893.947µs,4.397796ms,6.126569ms
00101000_01000_1,y,0,885.926µs,667.133µs,3.804301ms,5.35736ms
0100000_010111_1,y,0,801.89µs,895.201µs,3.151759ms,4.84885ms
0110111_1011_000,y,0,833.059µs,655.66µs,3.076087ms,4.564806ms
0101111_01000_00,y,0,867.357µs,740.364µs,4.370558ms,5.978279ms
010111_100111_00,y,0,875.863µs,41.13µs,52.883µs,969.876µs
010101111_0100_1,y,0,901.194µs,795.634µs,5.643685ms,7.340513ms
0111011_01000_11,y,0,828.104µs,510.594µs,2.6771ms,4.015798ms
0111111_11011_00,y,0,793.81µs,475.213µs,1.976919ms,3.245942ms
0100100_11111_00,y,0,811.292µs,444.722µs,2.021151ms,3.277165ms
000110000_0000_1,y,0,790.842µs,608.751µs,2.457925ms,3.857518ms
1011011_0111_000,y,0,846.151µs,488.496µs,2.616298ms,3.950945ms
001000_00111_000,y,0,843.605µs,710.256µs,4.004603ms,5.558464ms
0010111_0000_011,y,0,861.573µs,684.032µs,3.593577ms,5.139182ms
01011010111_00_1,y,0,928.016µs,701.602µs,4.174365ms,5.803983ms
0110000_0100_111,y,0,799.034µs,746.605µs,3.104185ms,4.649824ms
0100111_01000_00,y,0,918.607µs,838.287µs,5.917257ms,7.674151ms
0111011_10000_00,y,0,816.877µs,521.374µs,2.194999ms,3.53325ms
010100000_0100_1,y,0,890.975µs,889.898µs,4.212141ms,5.993014ms
00110000_01000_1,y,0,806.328µs,722.616µs,3.68062ms,5.209564ms
010110111_0100_1,y,0,983.654µs,736.07µs,4.32919ms,6.048914ms
001111_0111_0000,y,0,798.873µs,533.147µs,2.534713ms,3.866733ms
01100000_0111_00,y,0,814.472µs,715.674µs,3.093189ms,4.623335ms
0111111_0000_111,y,0,746.85µs,436.318µs,1.295276ms,2.478444ms
01101001111_00_1,y,0,871.107µs,715.186µs,4.188749ms,5.775042ms
01111_10111_0000,y,0,768.812µs,454.282µs,1.881563ms,3.104657ms
001001111_0111_1,y,0,804.511µs,582.748µs,2.969732ms,4.356991ms
0100100100_11_00,y,0,903.262µs,579.658µs,2.779583ms,4.262503ms
010111_0100_1000,y,0,934.348µs,915.574µs,6.612879ms,8.462801ms
01010111_011_000,y,0,930.748µs,863.387µs,5.644394ms,7.438529ms
0100000_11111_00,y,0,726.701µs,507.315µs,1.34607ms,2.580086ms
01111111_111_000,y,0,738.964µs,500.069µs,1.271161ms,2.510194ms
010000_11111_000,y,0,754.081µs,434.646µs,1.456755ms,2.645482ms
0010000_01000_11,y,0,821.889µs,479.705µs,2.212035ms,3.513629ms
01111111_00100_1,y,0,820.766µs,519.11µs,1.414766ms,2.754642ms
010111111_111_00,y,0,760.363µs,510.573µs,1.988302ms,3.259238ms
0101111_010100_1,y,0,915.355µs,925.869µs,5.727936ms,7.56916ms
010111111_0100_1,y,0,837.936µs,695.353µs,3.308332ms,4.841621ms
01101011_00000_1,y,0,852.144µs,650.754µs,2.829529ms,4.332427ms
011011111_0100_1,y,0,843.29µs,592.005µs,2.538654ms,3.973949ms
0110111_011000_1,y,0,856.068µs,677.659µs,4.269305ms,5.803032ms
010111_011000_00,y,0,885.346µs,823.159µs,5.274669ms,6.983174ms
01100000_01111_1,y,0,824.35µs,724.933µs,2.712875ms,4.262158ms
0101110111_000_1,y,0,843.05µs,527.681µs,2.143749ms,3.51448ms
01101011000_00_1,y,0,892.267µs,776.741µs,5.038133ms,6.707141ms
011111_1011_0000,y,0,762.628µs,490.758µs,1.736667ms,2.990053ms
0110000_010111_1,y,0,864.515µs,829.309µs,4.383598ms,6.077422ms
01110100111_00_1,y,0,913.481µs,548.084µs,3.643818ms,5.105383ms
01011110111_00_1,y,0,818.369µs,502.394µs,2.016169ms,3.336932ms
01101111_00000_1,y,0,759.85µs,446.668µs,1.574653ms,2.781171ms
00110000_00100_1,y,0,801.986µs,784.248µs,3.754305ms,5.340539ms
010010000_000_11,y,0,795.065µs,488.692µs,2.228596ms,3.512353ms
01000100000_00_1,y,0,806.497µs,394.513µs,1.687882ms,2.888892ms
0001000_010000_1,y,0,777.732µs,577.791µs,2.230626ms,3.586149ms
00110111_011_000,y,0,817.621µs,706.993µs,4.049083ms,5.573697ms
101011_010000_00,y,0,873.558µs,515.444µs,2.693721ms,4.082723ms
01111_10000_0100,y,0,788.157µs,639.69µs,3.030592ms,4.458439ms
01111010111_00_1,y,0,818.508µs,587.091µs,2.022278ms,3.427877ms
0111011_001111_1,y,0,827.591µs,509.232µs,2.886594ms,4.223417ms
0110000_11011_00,y,0,811.532µs,415.405µs,2.118018ms,3.344955ms
0011010111_000_1,y,0,830.672µs,637.371µs,3.992182ms,5.460225ms
000100100_0111_1,y,0,844.468µs,437.249µs,1.700894ms,2.982611ms
0100110111_000_1,y,0,857.06µs,793.042µs,4.034386ms,5.684488ms
00101000_00100_1,y,0,837.098µs,748.437µs,4.91184ms,6.497375ms
0110111_000100_1,y,0,829.053µs,547.288µs,1.91277ms,3.289111ms
0101100111_000_1,y,0,849.959µs,780.658µs,4.333552ms,5.964169ms
01011011_01000_1,y,0,941.698µs,695.577µs,4.308909ms,5.946184ms
001000_11011_000,y,0,780.591µs,482.248µs,1.842561ms,3.1054ms
011000_01111_000,y,0,791.724µs,638.459µs,3.022358ms,4.452541ms
0110011011_000_1,y,0,845.123µs,779.049µs,4.219229ms,5.843401ms
00000100_01111_1,y,0,775.445µs,369.714µs,1.297589ms,2.442748ms
0100101000_000_1,y,0,900.415µs,629.599µs,3.715489ms,5.245503ms
0111111_10000_00,y,0,751.557µs,529.304µs,1.712219ms,2.99308ms
001111111_0000_1,y,0,748.9µs,446.557µs,1.402701ms,2.598158ms
00111011_01000_1,y,0,841.453µs,605.342µs,3.254613ms,4.701408ms
011111111_0000_1,y,0,736.136µs,364.291µs,1.041901ms,2.142328ms
0110001000_000_1,y,0,816.149µs,579.173µs,2.785109ms,4.180431ms
01000110000_00_1,y,0,842.218µs,496.627µs,2.953629ms,4.292474ms
01011001111_00_1,y,0,857.139µs,721.819µs,4.333927ms,5.912885ms
010100000_0111_1,y,0,804.302µs,811.456µs,3.146404ms,4.762162ms
01110000_01111_1,y,0,829.288µs,734.407µs,3.289137ms,4.852832ms
0101000_0100_111,y,0,845.342µs,906.106µs,4.172082ms,5.92353ms
01001111_01111_1,y,0,784.405µs,714.413µs,3.306787ms,4.805605ms
0101110111_11_00,y,0,820.024µs,4.072µs,1.769µs,825.865µs
001101111_0000_1,y,0,781.25µs,553.632µs,2.251914ms,3.586796ms
0111111011_000_1,y,0,776.41µs,417.242µs,1.302543ms,2.496195ms
0011111_1011_000,y,0,784.285µs,437.801µs,2.180329ms,3.402415ms
1101111_01111_00,y,0,768.979µs,421.284µs,1.856254ms,3.046517ms
01101111_0000_11,y,0,769.87µs,356.739µs,1.715261ms,2.84187ms
0011000_001111_1,y,0,849.533µs,651.71µs,3.618839ms,5.120082ms
00011111_00000_1,y,0,764.247µs,578.302µs,1.813008ms,3.155557ms
0101010111_000_1,y,0,885.515µs,986.64µs,5.484426ms,7.356581ms
010111_00111_011,y,0,863.472µs,833.553µs,5.450832ms,7.147857ms
10101011_0111_00,y,0,892.587µs,959.993µs,5.214062ms,7.066642ms
0111010111_000_1,y,0,847.05µs,547.777µs,2.224304ms,3.619131ms
011000_00111_000,y,0,826.115µs,613.326µs,4.170981ms,5.610422ms
0110000_01111_00,y,0,797.255µs,722.98µs,3.037868ms,4.558103ms
00101000_111_000,y,0,794.779µs,630.374µs,2.723837ms,4.14899ms
10010000_0111_00,y,0,805.558µs,631.929µs,3.054563ms,4.49205ms
0011111_001000_1,y,0,774.465µs,503.597µs,2.232598ms,3.51066ms
00010000_00000_1,y,0,757.13µs,461.451µs,1.818171ms,3.036752ms
0100101000_11_00,y,0,869.3µs,728.738µs,3.494386ms,5.092424ms
01110001111_00_1,y,0,812.156µs,564.274µs,3.343918ms,4.720348ms
01010110111_00_1,y,0,933.428µs,884.944µs,4.268576ms,6.086948ms
0101111_000100_1,y,0,810.709µs,448.271µs,2.012963ms,3.271943ms
0011111_000000_1,y,0,747.664µs,429.405µs,1.407111ms,2.58418ms
0111111_10111_00,y,0,783.662µs,518.829µs,1.844421ms,3.146912ms
01000100100_00_1,y,0,886.176µs,330.7µs,2.136598ms,3.353474ms
01110110111_00_1,y,0,835.259µs,401.319µs,1.781308ms,3.017886ms
10011111_0111_00,y,0,777.06µs,669.447µs,2.709145ms,4.155652ms
0011110111_000_1,y,0,793.402µs,483.881µs,1.771844ms,3.049127ms
1111111_01000_00,y,0,748.678µs,490.988µs,1.306199ms,2.545865ms
0011011011_000_1,y,0,844.652µs,548.893µs,3.254549ms,4.648094ms
0010110000_000_1,y,0,818.542µs,772.573µs,3.72273ms,5.313845ms
01001000_0111_00,y,0,909.263µs,605.845µs,3.400112ms,4.91522ms
0100000_001111_1,y,0,776.042µs,497.576µs,2.270867ms,3.544485ms
00110000_01111_1,y,0,791.955µs,490.51µs,2.256628ms,3.539093ms
011111_101011_00,y,0,819.814µs,649.592µs,3.010701ms,4.480107ms
01001111_00100_1,y,0,841.47µs,665.631µs,3.544705ms,5.051806ms
011011_011000_00,y,0,885.265µs,691.527µs,4.439721ms,6.016513ms
0100100_01011_00,y,0,1.013388ms,792.684µs,5.773236ms,7.579308ms
0101011011_000_1,y,0,935.474µs,763.306µs,4.309843ms,6.008623ms
0111111_01000_11,y,0,768.242µs,486.194µs,1.842426ms,3.096862ms
101011_01111_000,y,0,817.038µs,583.019µs,3.004215ms,4.404272ms
01111110111_00_1,y,0,749.221µs,486.645µs,1.305266ms,2.541132ms
01011000_011_000,y,0,863.541µs,824.782µs,5.217337ms,6.90566ms
0111100111_000_1,y,0,807.171µs,454.791µs,1.785702ms,3.047664ms
001000_01000_011,y,0,875.016µs,609.219µs,3.661356ms,5.145591ms
0110111_010100_1,y,0,930.721µs,780.677µs,4.297405ms,6.008803ms
0100011000_11_00,y,0,794.356µs,2.619µs,1.62µs,798.595µs
0011111_00000_11,y,0,755.064µs,474.439µs,1.530347ms,2.75985ms
01101000_0111_00,y,0,883.17µs,685.329µs,4.361451ms,5.92995ms
01111001111_00_1,y,0,814.109µs,505.087µs,1.780417ms,3.099613ms
011011011_0000_1,y,0,842.574µs,570.413µs,2.081347ms,3.494334ms
01100000_1111_00,y,0,772.633µs,570.492µs,1.715292ms,3.058417ms
01000110111_00_1,y,0,845.319µs,580.851µs,3.959685ms,5.385855ms
001111_00000_011,y,0,788.759µs,584.496µs,2.251813ms,3.625068ms
000111111_0000_1,y,0,786.98µs,489.626µs,1.819545ms,3.096151ms
0011100111_000_1,y,0,824.416µs,661.347µs,3.316343ms,4.802106ms
10111_00100_0111,y,0,823.7µs,578.313µs,2.217102ms,3.619115ms
0100100_011000_1,y,0,897.766µs,618.825µs,4.131124ms,5.647715ms
01110111_1011_00,y,0,831.157µs,539.933µs,2.568591ms,3.939681ms
00100000_011_000,y,0,819.96µs,597.747µs,2.149675ms,3.567382ms
011011111_0111_1,y,0,786.837µs,580.006µs,2.915009ms,4.281852ms
0111110111_000_1,y,0,771.341µs,392.103µs,1.300491ms,2.463935ms
01101100111_00_1,y,0,864.68µs,633.237µs,3.979374ms,5.477291ms
010100100_0111_1,y,0,930.184µs,629.523µs,3.9767ms,5.536407ms
00111011_01111_1,y,0,786.265µs,657.849µs,3.155433ms,4.599547ms
001101000_0111_1,y,0,837.129µs,640.306µs,4.093861ms,5.571296ms
01100000_0100_11,y,0,791.712µs,633.918µs,3.079272ms,4.504902ms
011111011_000_11,y,0,761.434µs,372.373µs,1.436734ms,2.570541ms
0101111_001111_1,y,0,775.812µs,585.533µs,3.317497ms,4.678842ms
0110110111_11_00,y,0,840.255µs,478.066µs,2.564675ms,3.882996ms
0100100111_11_00,y,0,888.439µs,719.87µs,4.799043ms,6.407352ms
001101111_0111_1,y,0,790.653µs,652.178µs,3.374223ms,4.817054ms
0111111_00100_11,y,0,777.044µs,490.53µs,1.516857ms,2.784431ms
001000_00111_011,y,0,844.272µs,624.216µs,3.528544ms,4.997032ms
001001000_0000_1,y,0,793.538µs,505.605µs,2.403471ms,3.702614ms
010011000_011_00,y,0,883.227µs,831.821µs,5.821277ms,7.536325ms
01010000_0111_00,y,0,858.096µs,790.029µs,4.260383ms,5.908508ms
011000100_111_00,y,0,800.942µs,579.462µs,2.565643ms,3.946047ms
01011011_00100_1,y,0,932.912µs,585.354µs,3.254351ms,4.772617ms
0000100_01111_11,y,0,762.954µs,457.891µs,1.471007ms,2.691852ms
01000010000_00_1,y,0,784.464µs,505.381µs,1.63958ms,2.929425ms
010111111_0000_1,y,0,766.042µs,477.07µs,1.690536ms,2.933648ms
01111011_01000_1,y,0,838.584µs,417.265µs,2.073064ms,3.328913ms
0111011_10111_00,y,0,824.42µs,590.261µs,2.802855ms,4.217536ms
0010001111_000_1,y,0,797.13µs,664.879µs,3.12399ms,4.585999ms
001111_01111_000,y,0,779.724µs,528.475µs,2.539115ms,3.847314ms
0100111_01000_11,y,0,827.578µs,731.561µs,4.067301ms,5.62644ms
01010010100_00_1,y,0,1.022242ms,742.271µs,5.415812ms,7.180325ms
110111_010000_00,y,0,789.931µs,398.897µs,1.627331ms,2.816159ms
001111011_000_11,y,0,798.017µs,472.932µs,2.21856ms,3.489509ms
01011011000_00_1,y,0,892.171µs,671.155µs,4.688447ms,6.251773ms
0110100111_000_1,y,0,886.446µs,661.44µs,4.290924ms,5.83881ms
010100_0111_1000,y,0,925.631µs,860.954µs,5.661009ms,7.447594ms
010100100_0100_1,y,0,984.405µs,787.548µs,5.715375ms,7.487328ms
0110111_010111_1,y,0,867.403µs,678.598µs,4.341965ms,5.887966ms
000101000_0000_1,y,0,800.419µs,673.401µs,3.002637ms,4.476457ms
0100110000_000_1,y,0,805.18µs,674.95µs,3.641672ms,5.121802ms
01110010000_00_1,y,0,822.308µs,599.234µs,3.212729ms,4.634271ms
010010000_011_00,y,0,901.181µs,727.435µs,3.454944ms,5.08356ms
01001000_1111_00,y,0,815.405µs,500.14µs,2.006305ms,3.32185ms
01101110111_00_1,y,0,839.219µs,475.925µs,1.930511ms,3.245655ms
01000000100_00_1,y,0,789.077µs,521.7µs,1.629798ms,2.940575ms
01101011_01000_1,y,0,943.491µs,734.757µs,4.185178ms,5.863426ms
0011111_000100_1,y,0,811.551µs,550.484µs,1.833092ms,3.195127ms
0101111_0000_011,y,0,821.101µs,725.586µs,3.10616ms,4.652847ms
010100100_111_00,y,0,891.565µs,679.623µs,3.435316ms,5.006504ms
011101111_0000_1,y,0,787.866µs,500.832µs,1.400835ms,2.689533ms
1011000_01000_00,y,0,825.56µs,542.733µs,3.214834ms,4.583127ms
01101111_01000_1,y,0,859.037µs,610.464µs,2.556914ms,4.026415ms
0100100_011111_1,y,0,873.463µs,572.497µs,2.253944ms,3.699904ms
01001000_011_000,y,0,895.321µs,779.313µs,3.650871ms,5.325505ms
0011000_01111_11,y,0,823.215µs,598.244µs,2.545898ms,3.967357ms
0011111_01000_11,y,0,801.459µs,559.226µs,2.513561ms,3.874246ms
001111_10111_000,y,0,792.534µs,492.844µs,2.193163ms,3.478541ms
001011111_000_11,y,0,790.974µs,508.529µs,2.524941ms,3.824444ms
0111011_00100_11,y,0,822.371µs,534.774µs,2.173605ms,3.53075ms
0110000_001111_1,y,0,788.475µs,677.017µs,3.312667ms,4.778159ms
011011111_000_11,y,0,760.69µs,452.621µs,1.702571ms,2.915882ms
000101000_0111_1,y,0,826.591µs,497.928µs,2.045767ms,3.370286ms
01001000_111_000,y,0,816.606µs,561.249µs,2.174962ms,3.552817ms
01101000_01111_1,y,0,863.673µs,660.471µs,4.276698ms,5.800842ms
01011000_0111_00,y,0,857.599µs,840.439µs,5.318443ms,7.016481ms
001111111_000_11,y,0,772.946µs,369.211µs,1.567791ms,2.709948ms
01001000000_00_1,y,0,787.56µs,478.68µs,2.063645ms,3.329885ms
011111_1011_0100,y,0,816.999µs,5.147µs,3.462µs,825.608µs
01010000000_00_1,y,0,804.321µs,718.202µs,2.348386ms,3.870909ms
0101111_0111_000,y,0,842.978µs,773.864µs,3.394835ms,5.011677ms
001111_01000_011,y,0,863.902µs,809.325µs,4.088233ms,5.76146ms
001001000_0111_1,y,0,864.183µs,392.975µs,1.809897ms,3.067055ms
0111011011_000_1,y,0,859.601µs,403.763µs,1.794609ms,3.057973ms
01000100_111_000,y,0,774.785µs,518.64µs,2.0793ms,3.372725ms
011011_101011_00,y,0,942.287µs,627.401µs,5.522903ms,7.092591ms
1000100_01000_00,y,0,852.081µs,650.247µs,4.040237ms,5.542565ms
0011000_011111_1,y,0,822.564µs,456.624µs,2.286167ms,3.565355ms
011010111_000_11,y,0,829.359µs,652.116µs,3.091048ms,4.572523ms
001111_00100_011,y,0,871.76µs,540.548µs,3.580574ms,4.992882ms
01100101111_00_1,y,0,863.28µs,725.174µs,4.402059ms,5.990513ms
011111_101111_00,y,0,783.542µs,575.504µs,2.000718ms,3.359764ms
011100111_000_11,y,0,788.2µs,618.57µs,2.631446ms,4.038216ms
00101111_00000_1,y,0,773.598µs,634.974µs,2.234661ms,3.643233ms
00111011_00100_1,y,0,863.375µs,524.548µs,3.199166ms,4.587089ms
0010000000_000_1,y,0,751.382µs,533.205µs,1.537715ms,2.822302ms
010101000_0100_1,y,0,947.226µs,1.016284ms,7.557755ms,9.521265ms
0100111_01111_00,y,0,868.989µs,725.664µs,4.01883ms,5.613483ms
01001010000_00_1,y,0,896.921µs,715.641µs,3.526007ms,5.138569ms
001110000_0111_1,y,0,828.504µs,667.897µs,3.322488ms,4.818889ms
01101111_0100_11,y,0,823.298µs,535.59µs,2.706079ms,4.064967ms
0110000_01111_11,y,0,793.496µs,654.68µs,2.753848ms,4.202024ms
0100100_11011_00,y,0,875.231µs,472.799µs,2.453964ms,3.801994ms
01011111_1011_00,y,0,831.511µs,522.576µs,2.702464ms,4.056551ms
01111011000_00_1,y,0,816.324µs,458.123µs,2.108335ms,3.382782ms
0110000_011111_1,y,0,791.917µs,518.148µs,2.586265ms,3.89633ms
00110000_011_000,y,0,813.783µs,726.816µs,3.682241ms,5.22284ms
1000100_01111_00,y,0,816.572µs,561.379µs,2.573819ms,3.95177ms
0100100_10111_00,y,0,872.036µs,460.764µs,2.620765ms,3.953565ms
01011111_0100_11,y,0,826.561µs,672.152µs,3.356272ms,4.854985ms
01101111_00100_1,y,0,837.205µs,406.4µs,1.995992ms,3.239597ms
01011100111_00_1,y,0,876.085µs,526.061µs,3.536771ms,4.938917ms
0011000_01000_11,y,0,816.431µs,628.63µs,3.615437ms,5.060498ms
01010000_0100_11,y,0,864.132µs,844.169µs,4.162324ms,5.870625ms
01100000_111_000,y,0,752.808µs,509.909µs,1.855075ms,3.117792ms
0110110000_000_1,y,0,821.762µs,576.67µs,3.152ms,4.550432ms
0010000_011011_1,y,0,832.498µs,485.946µs,1.978964ms,3.297408ms
0110001111_000_1,y,0,858.89µs,735.195µs,3.258816ms,4.852901ms
010010100_111_00,y,0,867.159µs,605.289µs,3.513886ms,4.986334ms
0100100_011011_1,y,0,926.788µs,613.419µs,3.240646ms,4.780853ms
0100000_011111_1,y,0,753.895µs,496.255µs,1.711051ms,2.961201ms
011011_00111_000,y,0,852.418µs,601.233µs,3.335154ms,4.788805ms
011111_000100_11,y,0,782.401µs,417.912µs,1.435964ms,2.636277ms
000011000_0111_1,y,0,792.796µs,390.756µs,1.71696ms,2.900512ms
0110000_011011_1,y,0,839.533µs,726.101µs,4.211556ms,5.77719ms
0101111011_11_00,y,0,807.12µs,154.416µs,276.375µs,1.237911ms
01011111_00000_1,y,0,760.408µs,492.401µs,1.789985ms,3.042794ms
00100111_01111_1,y,0,806.36µs,544.489µs,2.420791ms,3.77164ms
0101001000_000_1,y,0,870.397µs,649.096µs,3.56237ms,5.081863ms
011111_010000_11,y,0,753.695µs,490.157µs,1.81581ms,3.059662ms
0010101000_000_1,y,0,840.845µs,730.023µs,4.865329ms,6.436197ms
000001000_0111_1,y,0,760.373µs,503.644µs,1.302995ms,2.567012ms
01011000_0100_11,y,0,856.021µs,1.005191ms,5.297128ms,7.15834ms
01011111_01000_1,y,0,839.192µs,673.634µs,3.088409ms,4.601235ms
0101000_01111_11,y,0,812.777µs,670.421µs,3.424748ms,4.907946ms
0000100_011011_1,y,0,829.464µs,550.422µs,1.896663ms,3.276549ms
01101111_1011_00,y,0,826.335µs,635.904µs,3.047011ms,4.50925ms
0110111_001111_1,y,0,796.632µs,585.794µs,3.172317ms,4.554743ms
